MES,ANYO,IDSEC,ORDEN_VIAJE,ORDEN_REP,CCAADEST,PROVDEST,PAISDEST,DESTESP,MOTIV,TIPOVIAJ,NPERNOC,NPERNOC_CORR,VIAJA_SOLO,VIAJA_PAREJA,VIAJA_HIJOS,VIAJA_OTROSFAMILIARES,VIAJA_AMIGOS,VIAJA_COMPTRABAJO,ALOJAPRIN,NESTR_PPAL,TRANSPRIN,LOW_COST,AVE,PAQUETE,PAQ_TRANSP,PAQ_ALOJA,PAQ_COMBEB,PAQ_ACT,BLOQUE_ETAPAS,IMPU_PARCIAL,PAGO_ALOJA,PAGO_TRANS,PAGO_MANUT,GASTO_PAQ,GASTOFI_PAQ,GASTO_ALOJA,GASTOFI_ALOJA,GASTO_TRANS,GASTOFI_TRANS,GASTO_BAREST,GASTOFI_BAREST,GASTO_ACT,GASTOFI_ACT,GASTO_BIENDUR,GASTOFI_BIENDUR,GASTO_RESTO,GASTOFI_RESTO,GASTOFI_TOTAL,ACTI_GOLF,ACTI_DEPOR,ACTI_NAVEGA,ACTI_OTROSNAUTICOS,ACTI_CAZA,ACTI_SENDER,ACTI_AVENTURA,ACTI_CABALLO,ACTI_OTROSDEPORTES,ACTI_ESPECDEPOR,ACTI_VISITASCULTU,ACTI_ESPECULTU,ACTI_OTRASCULTU,ACTI_CIUDADES,ACTI_RURALES,ACTI_TEMATICOS,ACTI_RELAX,ACTI_JUEGOS,ACTI_GASTRO,ACTI_DIVER,ACTI_RELIGION,ACTI_CONGRESOS,ACTI_AREASNATU,ACTI_PLAYA,ACTI_FAMILIA,ACTI_COMPRAS,GRADO_SATISF,FIDELIDAD_DEST,MIEMV,MIEMV_15MAS,MIEMV_15MENOS,SEXO,EDAD,CCAA_RESIDENCIA,TAMAMU,URBA,PAISNAC,NACION,PAISNACIO,ECIVIL,CONV,NIVELEST,RELAECON,MH,INGR_HOG,CORR15_VT,FACTORVI_15MAS,FACTORVI_TOT,FACTORGAS_TOT
02,2015,00337,01,01,00,00,002,6,08,10,99,99,1,0,0,0,0,0,11,,01,1,,6,,,,,6,6,,,,6,0,6,0,1,"182,53",1,"489,11",1,"202,29",6,0,1,"539,44","1413,37",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,,,1,1,0,2,033,15,1,1,2,2,2,1,3,4,2,1,2,1,"346,031618","346,031618","346,031618"
02,2015,00339,01,02,01,18,108,1,07,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"10,11",1,"41,9",6,0,6,0,6,0,"52,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,065,01,1,1,1,1,1,2,1,4,3,2,5,1,"984,125338","984,125338","984,125338"
02,2015,00341,01,01,13,28,108,1,08,10,4,4,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"30,8",6,0,6,0,6,0,1,"55,86","86,66",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,1,039,07,5,3,1,1,1,1,2,3,2,4,2,"2,099362","794,508022","1667,95995","1231,233986"
02,2015,00343,01,01,07,05,108,1,08,10,15,15,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"133,31",6,0,6,0,6,0,6,0,"133,31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,1,1,0,2,046,07,5,3,1,1,1,2,1,2,4,3,2,1,"1397,030376","1397,030376","1397,030376"
02,2015,00356,01,02,07,05,108,1,07,02,1,1,0,1,0,0,0,0,10,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"11,44",1,"18,76",6,0,6,0,6,0,"30,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,076,13,1,1,1,1,1,2,1,1,3,2,1,1,"3374,502737","3374,502737","3374,502737"
02,2015,00360,01,01,00,00,001,6,08,02,2,2,0,0,0,1,0,0,11,,01,6,,6,,,,,6,6,,,,6,0,6,0,1,"236,78",1,"55,39",6,0,6,0,6,0,"292,17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,1,1,0,2,019,13,2,1,1,1,1,1,3,3,4,3,6,1,"3071,477304","3071,477304","3071,477304"
02,2015,00364,01,01,09,25,108,1,18,03,1,1,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,2,1,1,6,0,1,"47,03",1,"39,67",1,"25,04",1,"12,95",6,0,6,0,"124,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,059,09,1,1,1,1,1,2,1,4,1,2,4,1,"3533,993284","3533,993284","3533,993284"
02,2015,00377,01,01,01,18,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"28,18",6,0,6,0,6,0,6,0,"28,18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,3,3,0,1,035,01,2,3,1,1,1,1,2,3,1,3,2,1,"4250,312875","4250,312875","4250,312875"
02,2015,00379,01,01,07,09,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"4,79",1,"27,06",6,0,6,0,6,0,"31,85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,029,17,4,2,1,1,1,1,3,4,2,4,2,1,"547,722165","547,722165","547,722165"
02,2015,00383,01,01,07,40,108,1,08,02,3,3,0,0,0,1,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"37,61",1,"51,31",6,0,6,0,1,"27,87","116,79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,016,10,2,2,1,1,1,1,3,2,4,4,9,1,"6199,646234","6199,646234","6199,646234"
02,2015,00392,01,01,15,31,108,1,08,02,1,1,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"12,06",1,"13,63",6,0,6,0,1,"17,98","43,67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,4,3,1,1,046,15,3,3,1,1,1,2,1,4,1,4,4,"1,372655","599,382485","822,745365","711,063925"
02,2015,00398,01,01,04,07,108,1,08,10,10,10,1,0,0,0,0,0,10,,01,6,,6,,,,,6,6,,,,6,0,6,0,1,"170,43",1,"175,99",6,0,6,0,6,0,"346,42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,047,16,1,1,1,1,1,2,1,4,1,2,4,1,"1605,473705","1605,473705","1605,473705"
02,2015,00403,01,01,10,46,108,1,12,10,1,1,0,1,0,0,0,0,01,4,10,,6,6,,,,,6,6,,,,6,0,1,"50,89",1,"34,66",1,"51,72",6,0,6,0,6,0,"137,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,038,08,1,1,1,1,1,1,2,4,1,2,4,1,"2008,455773","2008,455773","2008,455773"
02,2015,00404,01,01,07,09,108,1,05,02,2,2,0,0,0,0,1,0,05,,05,,,6,,,,,6,6,,,,6,0,1,"48,42",1,"12,62",1,"37,75",6,0,6,0,6,0,"98,79",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,6,1,1,0,2,044,17,1,1,1,1,1,1,3,4,1,1,2,1,"338,515684","338,515684","338,515684"
02,2015,00409,01,01,10,03,108,1,08,02,3,3,1,0,0,0,0,0,01,8,10,,6,6,,,,,6,6,,,,6,0,1,"102,74",1,"74,44",1,"147,96",6,0,6,0,6,0,"325,14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,051,09,1,1,2,1,1,5,3,1,2,5,1,1,"26963,079287","26963,079287","26963,079287"
02,2015,00413,01,01,10,03,108,1,01,10,10,10,0,1,0,0,0,0,01,4,01,6,,1,1,1,6,1,6,6,,,,1,"292,11",6,0,6,0,6,0,1,"122,5",6,0,6,0,"414,61",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,1,2,2,0,2,073,06,1,1,1,1,1,2,1,2,4,2,2,1,"1035,513295","1035,513295","1035,513295"
02,2015,00416,01,01,08,45,108,1,07,02,1,1,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"13,07",6,0,6,0,6,0,1,"14,59","27,66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,2,2,0,1,052,13,1,1,1,1,1,2,1,2,1,3,2,1,"8016,445635","8016,445635","8016,445635"
02,2015,00438,01,01,12,15,108,1,08,10,5,5,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"91,24",1,"47,79",1,"41,58",6,0,6,0,"180,61",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,2,2,0,2,039,13,1,1,1,1,1,5,2,4,1,2,4,1,"2714,583512","2714,583512","2714,583512"
02,2015,00440,01,03,09,17,108,1,03,10,3,3,0,1,1,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"22,03",1,"45,25",6,0,6,0,6,0,"67,28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,09,1,4,2,2,1,045,09,1,1,1,1,1,2,1,3,1,4,4,"2,427929","4406,213163","10697,972719","7552,092941"
02,2015,00443,01,01,03,33,108,1,08,02,2,2,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"6,23",1,"19,23",6,0,6,0,1,"10,45","35,91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,1,059,03,3,2,1,1,1,2,1,3,3,3,3,1,"2132,510334","2132,510334","2132,510334"
02,2015,00448,01,01,07,49,108,1,08,02,2,2,1,0,0,0,0,0,11,,09,,,6,,,,,6,6,,,,6,0,6,0,1,"34,07",1,"44,12",1,"16,2",6,0,6,0,"94,39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,051,13,1,1,1,1,1,1,3,3,1,3,2,1,"1040,538993","1040,538993","1040,538993"
02,2015,00462,02,01,01,29,108,1,07,02,2,2,0,0,0,0,1,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"65,33",6,0,6,0,6,0,6,0,"65,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,065,01,1,1,1,1,1,5,3,4,1,1,4,1,"956,00194","956,00194","956,00194"
02,2015,00466,01,02,07,24,108,1,08,10,2,2,1,0,0,0,0,0,11,,09,,,6,,,,,6,6,,,,6,0,6,0,1,"20,74",6,0,6,0,6,0,6,0,"20,74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,079,07,5,3,1,1,1,3,3,1,3,2,3,1,"3793,21653","3793,21653","3793,21653"
02,2015,00470,02,01,00,00,001,6,08,10,6,6,0,1,0,0,0,0,11,,01,1,,6,,,,,1,1,,,,6,0,6,0,1,"247,07",1,"179,72",6,0,6,0,6,0,"426,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,068,13,1,1,1,1,1,1,2,2,3,2,4,1,"4163,21645","4163,21645","4163,21645"
02,2015,00476,01,01,10,03,108,1,01,10,6,6,0,0,1,0,0,0,01,3,09,,,6,,,,,6,6,,,,6,0,1,"248,22",6,0,6,0,6,0,6,0,6,0,"248,22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,1,2,2,0,1,074,10,5,3,1,1,1,3,3,1,3,2,1,1,"4128,951815","4128,951815","4128,951815"
02,2015,00483,01,01,08,16,108,1,08,10,4,4,0,1,1,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"91,47",6,0,6,0,6,0,6,0,"91,47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,4,2,2,2,041,10,1,1,1,1,1,2,3,4,2,4,2,"2,538277","2251,091181","5713,89297","3982,492076"
02,2015,00487,01,03,07,47,108,1,08,02,1,1,0,1,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"7,29",1,"17,96",6,0,6,0,6,0,"25,25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,046,07,1,1,1,1,1,2,1,4,1,2,4,1,"1796,536768","1796,536768","1796,536768"
02,2015,00495,03,01,01,18,108,1,08,10,3,3,1,0,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"15,25",1,"50,15",6,0,6,0,6,0,"65,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,056,01,4,3,1,1,1,5,3,3,2,2,1,1,"1343,976138","1343,976138","1343,976138"
02,2015,00504,01,01,17,26,108,1,15,10,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,67",1,"23,38",6,0,6,0,6,0,"40,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,036,15,5,3,2,2,2,2,1,2,1,7,1,1,"1249,069208","1249,069208","1249,069208"
02,2015,00507,01,01,02,22,108,1,03,02,2,2,0,1,1,0,0,0,09,,05,,,6,,,,,6,6,,,,6,0,1,"43,58",1,"26,56",1,"52,36",1,"23,37",6,0,6,0,"145,87",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,1,4,2,2,2,036,16,4,2,1,1,1,2,1,4,1,4,4,"2,60115","2351,030809","6115,38379","4233,2073"
02,2015,00511,01,01,09,43,108,1,05,02,1,1,0,1,0,0,1,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"22,73",1,"21,14",1,"12,21",6,0,6,0,"56,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,031,09,2,1,1,1,1,1,2,4,1,2,5,1,"9565,232499","9565,232499","9565,232499"
02,2015,00517,01,01,00,00,001,6,02,10,9,9,0,0,0,0,1,0,01,4,01,1,,6,,,,,6,6,,,,6,0,1,"308,7",1,"173,82",1,"325,09",6,0,6,0,1,"198,21","1005,82",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,09,6,1,1,0,2,018,09,1,1,1,1,1,1,3,3,1,3,3,1,"3202,275702","3202,275702","3202,275702"
02,2015,00526,01,01,09,08,108,1,05,02,1,1,0,1,1,0,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"45,02",1,"10,26",1,"50,39",6,0,6,0,6,0,"105,67",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,1,4,2,2,1,044,09,3,1,1,1,1,2,1,4,1,4,5,"2,427929","4434,653897","10767,024801","7600,839349"
02,2015,00537,01,01,17,26,108,1,08,02,2,2,1,0,0,0,0,0,11,,10,,6,6,,,,,6,6,,,,6,0,6,0,1,"93,89",6,0,6,0,6,0,6,0,"93,89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,2,043,03,2,3,1,1,1,5,3,3,1,2,3,1,"1598,797827","1598,797827","1598,797827"
02,2015,00541,01,01,05,38,108,1,01,10,6,6,0,1,0,0,0,0,01,3,01,1,,1,1,1,1,6,6,6,,,,1,"514,71",6,0,6,0,6,0,6,0,6,0,6,0,"514,71",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,08,1,2,2,0,1,065,16,4,2,1,1,1,2,1,1,3,2,4,1,"1374,610813","1374,610813","1374,610813"
02,2015,00544,01,01,00,00,001,6,05,02,2,2,0,1,0,0,1,0,02,,05,,,6,,,,,6,6,,,,6,0,1,"63,17",1,"39,22",1,"73,88",1,"60,29",6,0,6,0,"236,56",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,6,1,1,0,2,043,12,3,3,1,1,1,2,3,4,1,1,4,1,"1484,299777","1484,299777","1484,299777"
02,2015,00546,01,03,15,31,108,1,08,02,2,2,1,0,0,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"11,18",1,"31,63",6,0,6,0,1,"18,27","61,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,041,15,5,2,1,1,1,5,3,4,1,1,1,1,"538,510447","538,510447","538,510447"
02,2015,00562,01,01,06,39,108,1,08,10,3,3,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"45,82",1,"42,34",6,0,6,0,6,0,"88,16",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,057,08,2,1,1,1,1,2,1,2,1,5,4,1,"3044,765647","3044,765647","3044,765647"
02,2015,00563,03,01,10,03,108,1,05,02,1,1,0,1,0,0,0,0,14,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"35,23",6,0,6,0,6,0,1,"13,02","48,25",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,0,1,032,10,2,3,1,1,1,1,2,4,1,2,3,1,"5900,213129","5900,213129","5900,213129"
02,2015,00569,02,01,01,29,108,1,05,02,2,2,1,0,0,0,0,0,01,4,03,,,6,,,,,6,1,,,,6,0,1,"105,7",1,"62,72",1,"69,87",1,"49,58",6,0,6,0,"287,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,049,19,2,1,1,1,1,2,1,4,1,2,9,1,"116,027768","116,027768","116,027768"
02,2015,00579,01,01,10,03,108,1,15,10,3,3,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"84,45",1,"21,42",1,"108,47",6,0,6,0,6,0,"214,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,063,10,3,2,1,1,1,2,1,1,4,2,2,1,"3435,543031","3435,543031","3435,543031"
02,2015,00582,01,01,01,41,108,1,07,02,1,1,1,0,0,0,0,0,14,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"8,86",6,0,6,0,6,0,1,"9,08","17,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,044,01,5,3,1,1,1,1,3,2,2,1,1,1,"2188,845646","2188,845646","2188,845646"
02,2015,00595,01,01,13,28,108,1,07,02,2,2,0,1,0,0,0,0,02,,01,6,,6,,,,,6,6,,,,6,0,1,"92,18",1,"147,89",1,"125,74",1,"54,65",6,0,1,"68,32","488,78",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,1,2,2,0,2,041,05,5,2,1,1,1,2,1,4,1,3,4,1,"2269,198262","2269,198262","2269,198262"
02,2015,00598,01,01,10,46,108,1,02,02,1,1,0,1,0,0,0,0,01,3,05,,,1,6,1,6,6,6,6,,,,1,"47,87",1,"15,39",1,"16,62",1,"33,2",1,"19,41",6,0,6,0,"132,49",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,1,2,2,0,2,043,10,5,3,1,1,1,2,1,3,2,4,3,1,"962,315506","962,315506","962,315506"
02,2015,00602,05,01,01,23,108,1,18,03,1,1,0,0,0,0,0,1,01,3,05,,,6,,,,,6,6,1,1,1,6,0,1,"38,73",1,"33,78",1,"30,24",6,0,6,0,6,0,"102,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,044,01,2,2,1,1,1,2,1,4,1,4,3,1,"1399,105186","1399,105186","1399,105186"
02,2015,00603,02,04,07,05,108,1,03,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,59",1,"37,21",6,0,6,0,6,0,"53,8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,0,1,053,13,1,1,1,1,1,1,2,4,1,2,4,1,"4347,492461","4347,492461","4347,492461"
02,2015,00604,01,01,09,17,108,1,03,02,1,1,0,1,1,0,0,0,01,1,05,,,6,,,,,6,6,,,,6,0,1,"39,54",1,"12,77",1,"29,64",1,"8,22",6,0,1,"4,93","95,1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,1,3,2,1,1,037,09,3,2,1,1,1,1,2,2,1,3,3,"1,713964","2779,655901","4764,230147","3771,943024"
02,2015,00622,01,01,12,15,108,1,08,02,3,3,1,0,0,0,0,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"16,14",1,"52,47",1,14,6,0,1,"22,4","105,01",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,,,1,1,0,2,037,12,1,1,1,1,1,2,1,4,1,4,5,1,"4873,197744","4873,197744","4873,197744"
02,2015,00626,01,05,07,24,108,1,17,06,4,4,,,,,,,01,2,05,,,,,,,,6,6,1,1,1,,0,1,"109,5",1,50,1,"122,92",6,0,6,0,6,0,"282,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,042,03,1,1,1,1,1,5,3,2,1,1,2,1,"750,733558","750,733558","750,733558"
02,2015,00633,02,01,09,08,108,1,08,02,2,2,0,1,0,1,0,0,01,4,05,,,6,,,,,6,6,,,,6,0,1,"73,72",1,"79,28",1,"93,81",6,0,6,0,6,0,"246,81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,2,2,0,2,044,10,5,3,1,1,1,2,1,3,1,4,5,1,"5149,190076","5149,190076","5149,190076"
02,2015,00636,01,01,01,11,108,1,03,02,2,2,0,1,0,0,0,0,05,,05,,,6,,,,,6,6,,,,6,0,1,"44,68",1,"13,74",1,"37,22",6,0,6,0,6,0,"95,64",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,09,1,2,2,0,2,023,01,1,1,1,1,1,2,1,2,2,3,3,1,"3180,680519","3180,680519","3180,680519"
02,2015,00650,02,02,07,40,108,1,08,02,2,2,0,1,1,0,0,0,11,,05,,,6,,,,,6,1,,,,6,0,6,0,1,"44,52",6,0,6,0,6,0,6,0,"44,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,034,07,5,3,1,1,1,2,1,4,1,3,4,"1,549681","1195,53407","1852,696432","1524,115251"
02,2015,00651,01,01,07,34,108,1,08,10,8,8,0,0,0,1,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"52,83",1,"85,67",6,0,6,0,6,0,"138,5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,0,1,051,17,1,1,1,1,1,1,3,3,2,1,9,1,"517,260911","517,260911","517,260911"
02,2015,00653,01,01,00,00,001,6,02,02,3,3,0,0,0,0,1,0,01,3,01,1,,6,,,,,6,6,,,,6,0,1,"141,19",1,"128,01",1,"112,49",1,"50,85",6,0,1,"33,9","466,44",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09,6,1,1,0,1,020,09,5,3,1,1,1,1,3,3,1,3,4,1,"5921,260452","5921,260452","5921,260452"
02,2015,00665,01,01,10,03,108,1,07,10,2,2,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"84,28",1,"22,31",6,0,6,0,6,0,1,"35,28","141,87",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,6,2,2,0,2,055,10,4,3,1,1,1,2,1,2,1,4,2,1,"5162,58658","5162,58658","5162,58658"
02,2015,00670,01,01,13,28,108,1,09,02,1,1,0,1,0,0,0,0,01,3,05,,,6,,,,,6,6,,,,6,0,1,"57,31",1,"48,53",1,"47,6",6,0,1,700,6,0,"853,44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,07,1,1,1,0,1,051,11,2,1,1,1,1,1,3,4,1,1,4,1,"383,916213","383,916213","383,916213"
02,2015,00675,01,03,13,28,108,1,17,06,2,2,,,,,,,09,,12,,,,,,,,6,6,1,1,1,,0,1,"68,88",6,0,1,"114,84",6,0,6,0,6,0,"183,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,047,17,1,1,1,1,1,1,2,4,1,2,3,1,"671,879297","671,879297","671,879297"
02,2015,00690,01,01,01,29,108,1,15,10,1,1,1,0,0,0,0,0,11,,09,,,6,,,,,6,6,,,,6,0,6,0,1,"9,62",1,"15,02",6,0,6,0,6,0,"24,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,028,01,3,3,1,1,1,1,3,4,4,4,9,1,"5244,629433","5244,629433","5244,629433"
02,2015,00720,01,01,05,35,108,1,01,02,3,3,0,0,0,0,1,0,11,,01,6,,6,,,,,6,6,,,,6,0,6,0,1,"147,49",1,136,6,0,6,0,1,"86,89","370,38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,1,1,1,0,2,061,05,5,2,1,1,1,1,3,2,1,1,2,1,"446,632702","446,632702","446,632702"
02,2015,00721,01,01,00,00,001,6,02,02,1,1,0,0,0,0,1,0,01,2,05,,,6,,,,,6,6,,,,6,0,1,"31,22",1,"27,82",1,"48,79",6,0,6,0,6,0,"107,83",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,09,1,1,1,0,2,057,11,2,1,1,1,1,4,3,3,1,1,3,1,"219,267569","219,267569","219,267569"
02,2015,00722,01,01,11,06,108,1,07,10,3,3,0,0,0,0,1,0,11,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"23,58",6,0,6,0,6,0,1,"56,98","80,56",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,1,1,1,0,1,032,11,5,3,1,1,1,1,3,3,1,1,2,1,"1043,779513","1043,779513","1043,779513"
02,2015,00725,01,02,11,10,108,1,03,02,2,2,0,1,0,0,0,0,10,,05,,,6,,,,,6,6,,,,6,0,6,0,1,"11,71",1,"34,1",6,0,6,0,6,0,"45,81",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,0,2,053,11,1,1,1,1,1,2,1,4,1,5,3,1,"1034,919738","1034,919738","1034,919738"
02,2015,00739,01,01,10,46,108,1,17,06,3,3,,,,,,,01,4,01,6,,,,,,,6,6,1,1,1,,0,1,"138,4",1,"244,13",1,"147,08",6,0,6,0,6,0,"529,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,055,05,4,2,1,1,1,5,3,4,1,2,4,1,"712,875479","712,875479","712,875479"
